CA,sat,52,25,4,7,0,20,9,0.96,14.73 
CA,sat,48,25,4,7,25,20,9,0.94,18.74 
CA,sat,58,25,4,7,50,20,9,0.65,16.68 
CA,unknown,None,25,4,7,50,15,9,0.7,153.84 
CA,unknown,None,25,4,7,50,30,8,0.69,253.2 
CA,sat,34,15,3,5,0,25,9,0.28,5.66 
CA,sat,28,15,3,5,25,25,9,0.24,6.66 
CA,sat,32,15,3,5,50,25,9,0.08,3.04 
CA,sat,40,25,4,7,0,25,9,0.96,31.19 
CA,unknown,None,25,4,7,0,15,9,0.96,219.42 
CA,unknown,None,25,4,7,25,15,9,0.94,224.9 
CA,sat,56,25,4,7,50,25,9,0.66,27.78 
CA,sat,58,35,6,8,0,30,8,1.74,334.07 
CA,sat,60,25,4,7,25,25,9,0.96,42.2 
CA,sat,26,15,3,5,0,30,9,0.28,6.14 
CA,sat,28,15,3,5,25,30,9,0.26,6.9 
CA,sat,36,15,3,5,50,30,9,0.08,3.39 
CA,sat,66,35,6,8,0,25,9,1.81,50.77 
CA,sat,66,35,6,8,25,25,9,1.76,53.18 
CA,sat,40,25,4,7,0,30,9,0.95,31.62 
CA,sat,68,35,6,8,50,25,9,1.29,54.72 
CA,sat,52,25,4,7,25,30,9,0.93,37.27 
CA,sat,56,25,4,7,50,30,9,0.65,29.83 
CA,sat,66,35,6,8,0,30,9,1.83,86.42 
CA,sat,70,35,6,8,50,30,9,1.31,76.91 
CA,sat,74,35,6,8,25,30,9,1.74,96.26 
CA,sat,80,35,6,8,25,20,9,1.74,301.39 
CA,sat,72,35,6,8,25,30,8,1.76,542.56 
CA,sat,82,35,6,8,0,20,9,1.81,382.31 
CA,sat,84,35,6,8,50,20,9,1.34,434.12 
S,unsat,None,15,3,5,50,15,5,8.28,1.63 
S,unsat,None,15,3,5,25,15,5,8.72,1.39 
S,unsat,None,15,3,5,0,15,5,9.18,1.16 
S,unsat,None,15,3,5,25,20,5,14.57,1.96 
S,unsat,None,15,3,5,0,20,5,15.07,2.18 
S,unsat,None,25,4,7,25,15,5,34.16,8.41 
S,unsat,None,25,4,7,50,15,5,33.08,9.63 
S,unsat,None,25,4,7,0,15,5,36.5,7.37 
S,unsat,None,15,3,5,50,20,5,15.37,2.93 
S,unsat,None,35,6,8,50,15,5,77.08,49.38 
S,sat,59,25,4,7,0,20,5,63.09,51.53 
S,unsat,None,25,4,7,50,20,5,63.18,45.57 
S,unsat,None,35,6,8,25,15,5,81.53,72.65 
S,sat,61,25,4,7,25,20,5,68.66,45.43 
S,sat,81,35,6,8,0,15,5,88.25,80.24 
S,unsat,None,15,3,5,50,25,5,23.77,5.06 
S,sat,103,35,6,8,25,20,5,152.02,430.3 
S,sat,64,25,4,7,25,25,5,140.44,456.27 
S,sat,94,35,6,8,50,20,5,149.52,596.08 
S,sat,67,25,4,7,0,25,5,135.77,686.29 
S,sat,100,35,6,8,0,20,5,179.49,775.64 
S,unsat,None,15,3,5,25,25,5,29.83,845.16 
S,sat,70,25,4,7,50,25,5,132.67,797.93 
S,sat,47,15,3,5,0,30,5,44.65,278.54 
S,sat,109,35,6,8,25,25,5,335.54,543.63 
S,sat,126,35,6,8,50,25,5,305.69,770.25 
S,unsat,None,15,3,5,50,30,5,57.67,901.82 
S,sat,64,25,4,7,50,30,5,365.23,258.95 
S,sat,110,35,6,8,0,25,5,404.3,2610.09 
S,sat,36,15,3,5,0,15,6,15.71,9.09 
S,sat,38,15,3,5,25,15,6,32.57,10.86 
S,unsat,None,15,3,5,50,15,6,15.42,3.53 
S,sat,143,35,6,8,25,30,5,506.71,1249.23 
S,sat,46,25,4,7,0,15,6,62.97,25.68 
S,unsat,None,25,4,7,25,15,6,64.29,21.92 
